구,행정동,시설번호,시설유형,실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,데이터기준일자,위도,경도
분당구,수내2동,2861,주택단지,실외,푸른마을아파트 102동 놀이터,경기도 성남시 분당구 수내로 206,328.0,2010-11-24,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,수내2동,2862,주택단지,실외,푸른마을아파트 201동 놀이터,경기도 성남시 분당구 수내로 206,328.0,2010-11-24,민간,흔들놀이기구(6)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,수내2동,2863,주택단지,실외,푸른마을아파트 502동 놀이터,경기도 성남시 분당구 수내로 206,328.0,2010-11-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,수내2동,2864,주택단지,실외,푸른마을아파트 510동 놀이터,경기도 성남시 분당구 수내로 206,328.0,2010-11-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,수내2동,2865,주택단지,실외,푸른마을아파트 604동 놀이터,경기도 성남시 분당구 수내로 206,328.0,2010-11-24,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,수내2동,2866,주택단지,실외,푸른마을아파트 611동 놀이터,경기도 성남시 분당구 수내로 206,328.0,2010-11-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,2025-07-05,37.3695047,127.1273806
분당구,야탑3동,2868,주택단지,실외,목련마을 SK아파트 601동 놀이터,경기도 성남시 분당구 판교로743번길 7,328.0,2010-11-24,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-22,Y,Y,N,2025-07-05,37.40585853,127.155071
분당구,야탑3동,2869,주택단지,실외,목련마을 SK아파트 604동 놀이터,경기도 성남시 분당구 판교로743번길 7,328.0,2010-11-24,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-22,Y,Y,N,2025-07-05,37.40585853,127.155071
분당구,야탑2동,2906,주택단지,실외,탑마을 동아빌라 놀이터,경기도 성남시 분당구 성남대로 884-4,328.0,2010-11-29,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-06,Y,N,N,2025-07-05,37.40824852,127.130657
분당구,정자동,2927,주택단지,실외,한솔마을 한일아파트 관리사무소앞,경기도 성남시 분당구 백현로 234,304.0,2010-12-13,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-06,Y,Y,N,2025-07-05,37.36655984,127.1208085
분당구,분당동,2929,주택단지,실외,장안타운 한신라이프빌라,경기도 성남시 분당구 분당로263번길 68,328.0,1994-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-27,Y,Y,N,2025-07-05,37.37380342,127.1426731
분당구,정자동,2931,주택단지,실외,한솔마을4단지 주공아파트 414동,경기도 성남시 분당구 백현로 206,328.0,2010-12-03,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-11,Y,Y,N,2025-07-05,37.36740496,127.1180762
분당구,정자동,2932,주택단지,실외,한솔마을4단지 주공아파트 416동,경기도 성남시 분당구 백현로 206,328.0,2010-12-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-11,Y,Y,N,2025-07-05,37.36740496,127.1180762
분당구,야탑2동,3072,도시공원,실외,꿈동산(1호) 어린이공원,경기도 성남시 분당구 야탑동 332,424.0,2010-06-29,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.41457837,127.1260794
분당구,서현1동,3073,도시공원,실외,효자(33호) 어린이공원,경기도 성남시 분당구 서현동 294,482.0,2010-06-29,공공,그네(1)+흔들놀이기구(2)+조합놀이대(2)+기타(3)+충격흡수용표면재(모래)(2)+충격흡수용표면재(기타바닥재)(1),2023-10-25,Y,Y,N,2025-07-05,37.37608389,127.1350193
분당구,정자동,3104,도시공원,실외,느티마을(50호) 어린이공원,경기도 성남시 분당구 정자동 91-1,442.0,2010-08-23,공공,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-18,Y,Y,N,2025-07-05,37.36627704,127.111787
분당구,서현1동,3105,도시공원,실외,양영(35호) 어린이공원,경기도 성남시 분당구 서현동 317-1,531.0,2010-08-23,공공,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-01,Y,Y,N,2025-07-05,37.37340851,127.1393417
분당구,정자동,3198,주택단지,실외,한솔마을 LG아파트 203동 놀이터,경기도 성남시 분당구 정자로 143,328.0,2010-11-25,민간,그네(1)+흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-14,Y,Y,N,2025-07-05,37.3644488,127.1205694
분당구,정자동,3199,주택단지,실외,한솔마을 LG아파트 206동 놀이터,경기도 성남시 분당구 정자로 143,328.0,2010-11-25,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-14,Y,Y,N,2025-07-05,37.3644488,127.1205694
분당구,판교동,3204,주택단지,실외,판교원마을7단지 모아미래도 707동앞 놀이터,경기도 성남시 분당구 판교원로 237,328.0,2010-11-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,2025-07-05,37.38760115,127.0921291
분당구,판교동,3205,주택단지,실외,판교원마을7단지 모아미래도 706동뒤 놀이터,경기도 성남시 분당구 판교원로 237,328.0,2010-11-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,2025-07-05,37.38760115,127.0921291
분당구,판교동,3206,주택단지,실외,판교원마을7단지 모아미래도 709동옆 놀이터,경기도 성남시 분당구 판교원로 237,328.0,2010-11-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,2025-07-05,37.38760115,127.0921291
분당구,서현1동,3224,도시공원,실외,소공원(28호) 어린이공원,경기도 성남시 분당구 서현동 324,450.5,2010-12-09,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-25,Y,Y,N,2025-07-05,37.37951866,127.1368474
분당구,정자1동,16062,주상복합,실외,분당로얄팰리스 2층 놀이터,경기도 성남시 분당구 성남대로 449,66.0,2002-11-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-30,Y,Y,N,2025-07-05,37.37540548,127.1103781
분당구,정자1동,16066,주상복합,실외,아이파크분당 2단지 201동 3층 놀이터,경기도 성남시 분당구 정자일로 239,47.0,2003-05-30,민간,흔들놀이기구(2)+충격흡수용표면재(포설도포바닥재)(1),2023-05-23,Y,Y,N,2025-07-05,37.37125324,127.1056022
분당구,정자1동,16067,주상복합,실외,아이파크분당 3단지 302동 후문 놀이터,경기도 성남시 분당구 정자일로 239,52.0,2003-05-30,민간,흔들놀이기구(3)+충격흡수용표면재(포설도포바닥재)(1),2023-05-23,Y,Y,N,2025-07-05,37.37125324,127.1056022
분당구,금곡동,16069,주상복합,실외,코오롱더프라우 놀이터,경기도 성남시 분당구 정자일로 27,113.0,2004-03-26,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-10-19,Y,Y,N,2025-07-05,37.3529689,127.1049696
분당구,정자1동,16079,주상복합,실외,더샾스타파크 104동 놀이터,경기도 성남시 분당구 정자일로 121,187.0,2007-02-06,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-03,Y,Y,N,2025-07-05,37.36133768,127.1055431
분당구,정자1동,16080,주상복합,실외,더샾스타파크 102동 놀이터,경기도 성남시 분당구 정자일로 121,485.0,2007-02-06,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-03,Y,Y,N,2025-07-05,37.36133768,127.1055431
분당구,야탑2동,16086,도시공원,실외,하늘(2호) 어린이공원,경기도 성남시 분당구 야탑동 337,312.0,2011-08-19,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,2025-07-05,37.41477997,127.1306899
분당구,야탑2동,16087,도시공원,실외,야탑(3호) 어린이공원,경기도 성남시 분당구 야탑동 340,361.0,1994-05-23,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.41404987,127.1306106
분당구,야탑2동,16088,도시공원,실외,연꽃(4호) 어린이공원,경기도 성남시 분당구 야탑동 206,205.0,2011-08-22,공공,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,2025-07-05,37.41529653,127.1373625
분당구,야탑2동,16089,도시공원,실외,새싹(6호) 어린이공원,경기도 성남시 분당구 야탑동 208,370.0,2011-08-19,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,2025-07-05,37.41545574,127.1411097
분당구,야탑2동,16091,도시공원,실외,중탑(9호) 어린이공원,경기도 성남시 분당구 야탑동 301,569.0,1994-05-23,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+기타(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.41176504,127.1362235
분당구,야탑2동,16093,도시공원,실외,종달새(11호) 어린이공원,경기도 성남시 분당구 야탑동 534,437.0,1993-11-12,공공,그네(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,2025-07-05,37.40658171,127.1232886
분당구,이매1동,16099,도시공원,실외,아름(21호) 어린이공원,경기도 성남시 분당구 이매동 134,453.0,1993-11-11,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,2025-07-05,37.40250677,127.1230131
분당구,이매1동,16102,도시공원,실외,이매길(24호) 어린이공원,경기도 성남시 분당구 이매동 148,393.0,2011-08-22,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-05,Y,Y,N,2025-07-05,37.39318317,127.122247
분당구,서현1동,16108,도시공원,실외,분당(32호) 어린이공원,경기도 성남시 분당구 서현동 94-1,498.0,2011-08-22,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1),2023-06-01,Y,Y,N,2025-07-05,37.37910757,127.1312354
분당구,분당동,16113,도시공원,실외,장안(39호) 어린이공원,경기도 성남시 분당구 분당동 89,31.0,1994-06-30,공공,그네(1)+회전놀이기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-08,Y,Y,N,2025-07-05,37.37071156,127.141089
분당구,분당동,16115,도시공원,실외,태현(41호) 어린이공원,경기도 성남시 분당구 분당동 162,175.0,1994-06-30,공공,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-19,Y,Y,N,2025-07-05,37.36756532,127.1427002
분당구,정자동,16121,도시공원,실외,백현(51호) 어린이공원,경기도 성남시 분당구 정자동 72,150.0,1993-06-01,공공,그네(1)+흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-12-26,Y,Y,N,2025-07-05,37.37122908,127.1123599
분당구,구미동,16123,도시공원,실외,까치마을(61호) 어린이공원,경기도 성남시 분당구 구미동 73,191.0,2011-07-13,공공,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-12,Y,N,N,2025-07-05,37.35109979,127.1181756
분당구,구미동,16125,도시공원,실외,수평(65호) 어린이공원,경기도 성남시 분당구 구미동 138,181.0,2011-07-13,공공,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,N,N,2025-07-05,37.34470428,127.1109257
분당구,구미동,16127,도시공원,실외,골안(69호) 어린이공원,경기도 성남시 분당구 구미동 281,210.0,2011-07-13,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-20,Y,Y,N,2025-07-05,37.3430916,127.1246109
분당구,구미동,16128,도시공원,실외,불곡(70호) 어린이공원,경기도 성남시 분당구 구미동 294,215.0,2011-07-13,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-20,Y,Y,N,2025-07-05,37.34471912,127.1265711
분당구,구미동,16129,도시공원,실외,덕봉(74호) 어린이공원,경기도 성남시 분당구 구미동 279,180.0,2011-07-13,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,2025-07-05,37.34221722,127.1258216
분당구,구미동,16130,도시공원,실외,넘말(75호) 어린이공원,경기도 성남시 분당구 구미동 239,180.0,2011-07-13,공공,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,2025-07-05,37.34047978,127.1247866
분당구,구미동,16131,도시공원,실외,큰골(76호) 어린이공원,경기도 성남시 분당구 구미동 252,182.0,2011-07-13,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,2025-07-05,37.34019461,127.126057
분당구,구미1동,16133,도시공원,실외,동원동 어린이공원,경기도 성남시 분당구 동원동 110-4,328.0,2003-01-01,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-31,Y,Y,N,2025-07-05,37.34616044,127.0987157
분당구,서현1동,16140,주택단지,실외,시범한양아파트 305동,경기도 성남시 분당구 중앙공원로 17,427.0,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16141,주택단지,실외,시범한양아파트 308동,경기도 성남시 분당구 중앙공원로 17,193.0,1991-09-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16142,주택단지,실외,시범한양아파트 317동,경기도 성남시 분당구 중앙공원로 17,427.0,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16143,주택단지,실외,시범한양아파트 319동,경기도 성남시 분당구 중앙공원로 17,1532.86,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16144,주택단지,실외,시범한양아파트 321동,경기도 성남시 분당구 중앙공원로 17,21.0,1991-09-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16145,주택단지,실외,시범한양아파트 324동,경기도 성남시 분당구 중앙공원로 17,427.0,1991-09-30,민간,그네(2)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16146,주택단지,실외,시범한양아파트 327동,경기도 성남시 분당구 중앙공원로 17,500.0,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,서현1동,16147,주택단지,실외,시범한양아파트 328동,경기도 성남시 분당구 중앙공원로 17,520.0,1991-09-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,2025-07-05,37.37918594,127.1262096
분당구,이매2동,16148,주택단지,실외,이매촌 청구 611동앞 놀이터,경기도 성남시 분당구 양현로94번길 29,528.0,2005-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-10-27,Y,N,N,2025-07-05,37.39252385,127.1277341
분당구,이매2동,16149,주택단지,실외,이매촌 청구 613동뒤 놀이터,경기도 성남시 분당구 양현로94번길 29,586.88,2005-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-10-27,Y,N,N,2025-07-05,37.39252385,127.1277341
분당구,정자1동,16150,주택단지,실외,정든마을동아1단지 놀이터,경기도 성남시 분당구 불정로 141,756.0,1995-04-24,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-19,Y,Y,N,2025-07-05,37.35952681,127.1206109
분당구,구미동,16151,주택단지,실외,무지개마을 3단지 308동 건영놀이터,경기도 성남시 분당구 미금로 63,107.31,1996-02-03,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-11-01,Y,Y,N,2025-07-05,37.33940823,127.1141248
